id,match,match_label,set,set_label,clue,solution,right,wrong,right_team,right_team_label,wrong_team,wrong_team_label,#
1,1,S01E01: Lapsed Psychologists [18 | 12] Knitters,1,Dishes made using eggs,MRN G,MERINGUE,"[4,5]",[],2,Knitters,,,1
3230,238,S12E36: Korfballers [14 | 15] Cosmopolitans,902,Exodus chapter 20 in the King James Bible,THS HL TNTS TL,THOU SHALT NOT STEAL,[522],[],188,Korfballers,,,2
3231,238,S12E36: Korfballers [14 | 15] Cosmopolitans,902,Exodus chapter 20 in the King James Bible,THS HL TNTB RF LSW TNS SG NSTT HYN GHBR,THOU SHALT NOT BEAR FALSE WITNESS AGAINST THY NEIGHBOUR,[498],[],180,Cosmopolitans,,,3
3232,238,S12E36: Korfballers [14 | 15] Cosmopolitans,902,Exodus chapter 20 in the King James Bible,THS HL TNTC MMTD LTRY,THOU SHALT NOT COMMIT ADULTERY,[497],[],180,Cosmopolitans,,,4
3233,238,S12E36: Korfballers [14 | 15] Cosmopolitans,903,There are 50,WYSTL VY RL VR,WAYS TO LEAVE YOUR LOVER,[522],[],188,Korfballers,,,1
3234,238,S12E36: Korfballers [14 | 15] Cosmopolitans,903,There are 50,MR CNS TTS,AMERICAN STATES,[497],[],180,Cosmopolitans,,,2
3235,238,S12E36: Korfballers [14 | 15] Cosmopolitans,903,There are 50,PNT SF RT HBL LS YND RTS,POINTS FOR THE BULLSEYE IN DARTS,[522],[],188,Korfballers,,,3
3236,238,S12E36: Korfballers [14 | 15] Cosmopolitans,903,There are 50,SH DSFG RY,SHADES OF GREY,"[497,498]",[],180,Cosmopolitans,,,4
3237,238,S12E36: Korfballers [14 | 15] Cosmopolitans,904,Things that you figuratively don't have,PN NYTY RNM,(A) PENNY TO YOUR NAME,[522],[],188,Korfballers,,,1
3238,238,S12E36: Korfballers [14 | 15] Cosmopolitans,904,Things that you figuratively don't have,L GTST ND N,(A) LEG TO STAND ON,[],[],,,,,2
3239,239,S12E37: Verbivores [26 | 18] Cosmopolitans,905,Months and birthstones they have been assigned,JN RYN DGRNT,JANUARY AND GARNET,[497],[],180,Cosmopolitans,,,1
3240,239,S12E37: Verbivores [26 | 18] Cosmopolitans,905,Months and birthstones they have been assigned,PRLN DD MND,APRIL AND DIAMOND,[497],[],180,Cosmopolitans,,,2
3241,239,S12E37: Verbivores [26 | 18] Cosmopolitans,905,Months and birthstones they have been assigned,CT BRN DPL,OCTOBER AND OPAL,[497],[],180,Cosmopolitans,,,3
3242,239,S12E37: Verbivores [26 | 18] Cosmopolitans,905,Months and birthstones they have been assigned,MYN DMRLD,MAY AND EMERALD,"[507,508]",[],183,Verbivores,,,4
3243,239,S12E37: Verbivores [26 | 18] Cosmopolitans,906,Five words in alphabetical order,BGB GBGB GBG,"BAG, BEG, BIG, BOG, BUG",[508],[],183,Verbivores,,,1
3244,239,S12E37: Verbivores [26 | 18] Cosmopolitans,906,Five words in alphabetical order,PTTN GPTT NGPT TNGPT TNGP TTNG,"PATTING, PETTING, PITTING, POTTING, PUTTING","[507,508]",[],183,Verbivores,,,2
3245,239,S12E37: Verbivores [26 | 18] Cosmopolitans,906,Five words in alphabetical order,MSS SMS SSM SS SMS SSM SSS,"MASSES, MESSES, MISSES, MOSSES, MUSSES",[507],[497],183,Verbivores,180,Cosmopolitans,3
3246,239,S12E37: Verbivores [26 | 18] Cosmopolitans,906,Five words in alphabetical order,LS TL ST LST LS TL ST,"LAST, LEST, LIST, LOST, LUST",[508],[],183,Verbivores,,,4
3247,239,S12E37: Verbivores [26 | 18] Cosmopolitans,907,Found on a fish and chip shop menu,S CM P,SCAMPI,[497],[],180,Cosmopolitans,,,1
3248,239,S12E37: Verbivores [26 | 18] Cosmopolitans,907,Found on a fish and chip shop menu,BT TR DSS G,BATTERED SAUSAGE,[498],[],180,Cosmopolitans,,,2
3249,239,S12E37: Verbivores [26 | 18] Cosmopolitans,907,Found on a fish and chip shop menu,NNR NG S,ONION RINGS,[498],[],180,Cosmopolitans,,,3
3250,239,S12E37: Verbivores [26 | 18] Cosmopolitans,907,Found on a fish and chip shop menu,PC KLDG G,PICKLED EGG,"[507,508]",[],183,Verbivores,,,4
3251,239,S12E37: Verbivores [26 | 18] Cosmopolitans,908,Random words,RBT RRY,ARBITRARY,[497],[],180,Cosmopolitans,,,1
3252,239,S12E37: Verbivores [26 | 18] Cosmopolitans,908,Random words,ND SCRM NT,INDISCRIMINATE,[508],[],183,Verbivores,,,2
3253,239,S12E37: Verbivores [26 | 18] Cosmopolitans,908,Random words,R RGLR,IRREGULAR,[],[],,,,,3
3254,240,S13E01: Stewards [15 | 26] Parishioners,909,Descriptive surnames,TYL RSW F T,TAYLOR SWIFT,"[562,563]",[],202,Stewards,,,1
3255,240,S13E01: Stewards [15 | 26] Parishioners,909,Descriptive surnames,MR T NSH RT,MARTIN SHORT,[566],[],203,Parishioners,,,2
3256,240,S13E01: Stewards [15 | 26] Parishioners,909,Descriptive surnames,B LKL V L Y,BLAKE LIVELY,[563],[],202,Stewards,,,3
3257,240,S13E01: Stewards [15 | 26] Parishioners,909,Descriptive surnames,WL LYN G,WILL YOUNG,[566],[],203,Parishioners,,,4
3258,240,S13E01: Stewards [15 | 26] Parishioners,910,Job interview questions,W HRDY SYRSL FNF VYRS TM,WHERE DO YOU SEE YOURSELF IN FIVE YEARS TIME?,[564],[],202,Stewards,,,1
3259,240,S13E01: Stewards [15 | 26] Parishioners,910,Job interview questions,WH TSYR BG GST WK NS S,WHAT IS YOUR BIGGEST WEAKNESS?,[563],[],202,Stewards,,,2
3260,240,S13E01: Stewards [15 | 26] Parishioners,910,Job interview questions,W HYD DYL VYR LS T JB,WHY DID YOU LEAVE YOUR LAST JOB?,[567],[],203,Parishioners,,,3
3261,240,S13E01: Stewards [15 | 26] Parishioners,910,Job interview questions,DY HVN YQS TN S,DO YOU HAVE ANY QUESTIONS?,[563],[],202,Stewards,,,4
3262,240,S13E01: Stewards [15 | 26] Parishioners,911,Winner of Tony Award for best musical,V NQ,AVENUE Q,[566],[],203,Parishioners,,,1
3263,240,S13E01: Stewards [15 | 26] Parishioners,911,Winner of Tony Award for best musical,NN,ANNIE,[566],[],203,Parishioners,,,2
3264,240,S13E01: Stewards [15 | 26] Parishioners,911,Winner of Tony Award for best musical,FD DL RNT HR F,FIDDLER ON THE ROOF,[566],[],203,Parishioners,,,3
3265,240,S13E01: Stewards [15 | 26] Parishioners,911,Winner of Tony Award for best musical,T HKN GN D,THE KING AND I,[566],[],203,Parishioners,,,4
3266,240,S13E01: Stewards [15 | 26] Parishioners,912,Ways to say goodbye,SYL TRLL GTR,SEE YOU LATER ALLIGATOR,[566],[],203,Parishioners,,,1
3267,240,S13E01: Stewards [15 | 26] Parishioners,912,Ways to say goodbye,HVN CDY,HAVE A NICE DAY,[566],[],203,Parishioners,,,2
3268,241,S13E02: Geocachers [20 | 21] Vikings,913,Farming Idioms,NTLT HCW SCMHM,UNTIL THE COWS COME HOME,[569],[],204,Geocachers,,,1
3269,241,S13E02: Geocachers [20 | 21] Vikings,913,Farming Idioms,DNTP TLLYRG GSNNB SKT,DON'T PUT ALL YOUR EGGS IN ONE BASKET,[569],[],204,Geocachers,,,2
3270,241,S13E02: Geocachers [20 | 21] Vikings,913,Farming Idioms,TH TRLLYG TSM YGT,THAT REALLY GETS MY GOAT,[569],[],204,Geocachers,,,3
3271,241,S13E02: Geocachers [20 | 21] Vikings,913,Farming Idioms,TKT HB LLB YTHH RNS,TAKE THE BULL BY THE HORNS,[569],[],204,Geocachers,,,4
3272,241,S13E02: Geocachers [20 | 21] Vikings,914,Places named after people,BL V,BOLIVIA,[573],[],205,Vikings,,,1
3273,241,S13E02: Geocachers [20 | 21] Vikings,914,Places named after people,MR S HL LSL ND S,MARSHALL ISLANDS,[569],[],204,Geocachers,,,2
3274,241,S13E02: Geocachers [20 | 21] Vikings,914,Places named after people,D LD,ADELAIDE,[570],[],204,Geocachers,,,3
3275,241,S13E02: Geocachers [20 | 21] Vikings,914,Places named after people,MNR V,MONROVIA,[573],[],205,Vikings,,,4
3276,241,S13E02: Geocachers [20 | 21] Vikings,915,People (possibly) named after places,F LRN CN GH TNG L,FLORENCE NIGHTINGALE,[573],[],205,Vikings,,,1
3277,241,S13E02: Geocachers [20 | 21] Vikings,915,People (possibly) named after places,BR KLY NBC K HM,BROOKLYN BECKHAM,[571],[],205,Vikings,,,2
3278,241,S13E02: Geocachers [20 | 21] Vikings,915,People (possibly) named after places,D KTJ HN SN,DAKOTA JOHNSON,[569],[],204,Geocachers,,,3
3279,241,S13E02: Geocachers [20 | 21] Vikings,915,People (possibly) named after places,PR SHLT N,PARIS HILTON,[569],[],204,Geocachers,,,4
3280,241,S13E02: Geocachers [20 | 21] Vikings,916,'The Famous Five' books,FVHV MY STRYTS LV,FIVE HAVE A MYSTERY TO SOLVE,[569],[],204,Geocachers,,,1
3281,242,S13E03: Snake Charmers [26 | 12] Extras,917,Worth 2 points,SF TYN MRC NF T BLL,(A) SAFETY IN AMERICAN FOOTBALL,[],[],,,,,1
3282,242,S13E03: Snake Charmers [26 | 12] Extras,917,Worth 2 points,DTLN SCR BBL,'D' TILE IN SCRABBLE,[],"[575,578]",,,206,Snake Charmers,2
3283,242,S13E03: Snake Charmers [26 | 12] Extras,917,Worth 2 points,CNV RS NNR GB YNN,(A) CONVERSION IN RUGBY UNION,[575],[],206,Snake Charmers,,,3
3284,242,S13E03: Snake Charmers [26 | 12] Extras,917,Worth 2 points,FFT NNC RBBG,FIFTEEN IN CRIBBAGE,[575],[],206,Snake Charmers,,,4
3285,242,S13E03: Snake Charmers [26 | 12] Extras,918,Played the same character,RC HRDH RR SND MC HLG M BN,RICHARD HARRIS AND MICHAEL GAMBON,[575],[],206,Snake Charmers,,,1
3286,242,S13E03: Snake Charmers [26 | 12] Extras,918,Played the same character,G NWL DRN DJH NN YDP P,GENE WILDER AND JOHNNY DEPP,[574],[],206,Snake Charmers,,,2
3287,242,S13E03: Snake Charmers [26 | 12] Extras,918,Played the same character,MCHL LP FFF RN DN NH TH WY,MICHELLE PFEIFFER AND ANNE HATHAWAY,[578],[],207,Extras,,,3
3288,242,S13E03: Snake Charmers [26 | 12] Extras,918,Played the same character,M RL N BRN DND RBR TDN R,MARLON BRANDO AND ROBERT DE NIRO,"[578,579]",[],207,Extras,,,4
3289,242,S13E03: Snake Charmers [26 | 12] Extras,919,Long-running BBC Radio shows,THW RL DTN,THE WORLD AT ONE,[575],[],206,Snake Charmers,,,1
3290,242,S13E03: Snake Charmers [26 | 12] Extras,919,Long-running BBC Radio shows,NYNS WRS,ANY ANSWERS?,[575],[],206,Snake Charmers,,,2
3291,242,S13E03: Snake Charmers [26 | 12] Extras,919,Long-running BBC Radio shows,PM,PM,[575],[],206,Snake Charmers,,,3
3292,243,S13E04: Eco-Warriors [27 | 23] Escapologists,920,Things found on a business card,MBLP HNN MBR,MOBILE PHONE NUMBER,[584],[],209,Escapologists,,,1
3293,243,S13E04: Eco-Warriors [27 | 23] Escapologists,920,Things found on a business card,CMP NYLG,COMPANY LOGO,[585],[],209,Escapologists,,,2
3294,243,S13E04: Eco-Warriors [27 | 23] Escapologists,920,Things found on a business card,TWT TRH NDL,TWITTER HANDLE,[584],[],209,Escapologists,,,3
3295,243,S13E04: Eco-Warriors [27 | 23] Escapologists,920,Things found on a business card,JBT TL,JOB TITLE,[580],[],208,Eco-Warriors,,,4
3296,243,S13E04: Eco-Warriors [27 | 23] Escapologists,921,Postcode areas and their postcodes,SN DRL NDNDS R,SUNDERLAND AND SR,[581],[],208,Eco-Warriors,,,1
3297,243,S13E04: Eco-Warriors [27 | 23] Escapologists,921,Postcode areas and their postcodes,SW NS NDS,SWANSEA AND SA,[581],[583],208,Eco-Warriors,209,Escapologists,2
3298,243,S13E04: Eco-Warriors [27 | 23] Escapologists,921,Postcode areas and their postcodes,STL NDN ND,EAST LONDON AND E,[],[],,,,,3
3299,243,S13E04: Eco-Warriors [27 | 23] Escapologists,921,Postcode areas and their postcodes,TRH BR DS NDHS,OUTER HEBRIDES AND HS,[],[],,,,,4
3300,243,S13E04: Eco-Warriors [27 | 23] Escapologists,922,Things that happened in 1917,BRT HFV RLY NN,BIRTH OF VERA LYNN,[580],[],208,Eco-Warriors,,,1
3301,243,S13E04: Eco-Warriors [27 | 23] Escapologists,922,Things that happened in 1917,THBL FRDC LRTN,THE BALFOUR DECLARATION,[583],[],209,Escapologists,,,2
3302,243,S13E04: Eco-Warriors [27 | 23] Escapologists,922,Things that happened in 1917,XCT NFM THR,EXECUTION OF MATA HARI,[],[],,,,,3
3303,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,923,US Presidential campaign slogans,LT SMK MR CG RT GN,LET'S MAKE AMERICA GREAT AGAIN,[590],[],211,Belgophiles,,,1
3304,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,923,US Presidential campaign slogans,HP,HOPE,[591],[],211,Belgophiles,,,2
3305,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,923,US Presidential campaign slogans,MW THH R,I'M WITH HER,[588],[],210,Lapsed Physicists,,,3
3306,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,923,US Presidential campaign slogans,LKK,I LIKE IKE,[587],[],210,Lapsed Physicists,,,4
3307,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,924,Puddings,J MRL YPL Y,JAM ROLY POLY,[589],[],211,Belgophiles,,,1
3308,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,924,Puddings,QNF PD D NG S,QUEEN OF PUDDINGS,[586],[],210,Lapsed Physicists,,,2
3309,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,924,Puddings,T N MS S,ETON MESS,"[586,588]",[589],210,Lapsed Physicists,211,Belgophiles,3
3310,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,924,Puddings,BN F FP,BANOFFEE PIE,[591],[],211,Belgophiles,,,4
3311,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,925,Game show catchphrases,C MND WN,COME ON DOWN,[591],[],211,Belgophiles,,,1
3312,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,925,Game show catchphrases,Q ST NRN M NT,QUESTION OR NOMINATE?,[587],[],210,Lapsed Physicists,,,2
3313,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,925,Game show catchphrases,WDN TWN TTG VYT HT,WE DON'T WANT TO GIVE YOU THAT,[586],[],210,Lapsed Physicists,,,3
3314,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,925,Game show catchphrases,C NHV PPL SBB,CAN I HAVE A P PLEASE BOB?,[586],[],210,Lapsed Physicists,,,4
3315,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,926,Basic Maths,TWPL STWQ LSFR,TWO PLUS TWO EQUALS FOUR,[591],[],211,Belgophiles,,,1
3316,244,S13E05: Lapsed Physicists [21 | 25] Belgophiles,926,Basic Maths,SVND VDDB YTWQ LSTH RNDH LF,SEVEN DIVIDED BY TWO EQUALS THREE AND A HALF,[],[],,,,,2
3317,245,S13E06: Meeples [20 | 16] Tequila Slammers,927,Expressions involving body parts,HR DSH LDR,HARD SHOULDER,[593],[],212,Meeples,,,1
3318,245,S13E06: Meeples [20 | 16] Tequila Slammers,927,Expressions involving body parts,LB WGRS,ELBOW GREASE,[594],[],212,Meeples,,,2
3319,245,S13E06: Meeples [20 | 16] Tequila Slammers,927,Expressions involving body parts,NT HLP FTHG DS,IN THE LAP OF THE GODS,[596],[],213,Tequila Slammers,,,3
3320,245,S13E06: Meeples [20 | 16] Tequila Slammers,927,Expressions involving body parts,LN GRMF THLW,LONG ARM OF THE LAW,[596],[],213,Tequila Slammers,,,4
3321,245,S13E06: Meeples [20 | 16] Tequila Slammers,928,CD,CMP C TD SC,COMPACT DISC,[595],[],213,Tequila Slammers,,,1
3322,245,S13E06: Meeples [20 | 16] Tequila Slammers,928,CD,CD MM,CADMIUM,[595],[],213,Tequila Slammers,,,2
3323,245,S13E06: Meeples [20 | 16] Tequila Slammers,928,CD,FRH ND RD,FOUR HUNDRED,[593],[],212,Meeples,,,3
3324,245,S13E06: Meeples [20 | 16] Tequila Slammers,928,CD,DR GCFF CNT,DRAG COEFFICIENT,[596],[],213,Tequila Slammers,,,4
3325,245,S13E06: Meeples [20 | 16] Tequila Slammers,929,Things that come in sevens,DD LYS NS,DEADLY SINS,[593],[],212,Meeples,,,1
3326,245,S13E06: Meeples [20 | 16] Tequila Slammers,929,Things that come in sevens,WND RSFT HWR LD,WONDERS OF THE WORLD,[594],[],212,Meeples,,,2
3327,245,S13E06: Meeples [20 | 16] Tequila Slammers,929,Things that come in sevens,LMP SFR CHT CTR,LAMPS OF ARCHITECTURE,[],[],,,,,3
3328,245,S13E06: Meeples [20 | 16] Tequila Slammers,929,Things that come in sevens,HLL SFRM,HILLS OF ROME,[594],[],212,Meeples,,,4
3329,246,S13E07: Cricketers [21 | 28] Inquisitors,930,Planes,MM PH SBLL,MEMPHIS BELLE,"[602,603]",[],215,Inquisitors,,,1
3330,246,S13E07: Cricketers [21 | 28] Inquisitors,930,Planes,SP RCG S,SPRUCE GOOSE,[603],[],215,Inquisitors,,,2
3331,246,S13E07: Cricketers [21 | 28] Inquisitors,930,Planes,RFR CN,AIR FORCE ONE,[603],[],215,Inquisitors,,,3
3332,246,S13E07: Cricketers [21 | 28] Inquisitors,930,Planes,NLG Y,ENOLA GAY,[599],[],214,Cricketers,,,4
3333,246,S13E07: Cricketers [21 | 28] Inquisitors,931,Trains,STPH NSN SRC KT,STEPHENSON'S ROCKET,[602],[],215,Inquisitors,,,1
3334,246,S13E07: Cricketers [21 | 28] Inquisitors,931,Trains,TR NSS BRNX PRSS,TRANS-SIBERIAN EXPRESS,[602],[],215,Inquisitors,,,2
3335,246,S13E07: Cricketers [21 | 28] Inquisitors,931,Trains,THM STHT NKN GN,THOMAS THE TANK ENGINE,[599],[],214,Cricketers,,,3
3336,246,S13E07: Cricketers [21 | 28] Inquisitors,931,Trains,R S T R,EUROSTAR,[602],[],215,Inquisitors,,,4
3337,246,S13E07: Cricketers [21 | 28] Inquisitors,932,Automobiles,CHT TYC HT TYB NGB NG,CHITTY CHITTY BANG BANG,[603],[],215,Inquisitors,,,1
3338,246,S13E07: Cricketers [21 | 28] Inquisitors,932,Automobiles,BRM,BRUM,[603],[],215,Inquisitors,,,2
3339,246,S13E07: Cricketers [21 | 28] Inquisitors,932,Automobiles,TSLM DLX,TESLA MODEL X,[600],[],214,Cricketers,,,3
3340,246,S13E07: Cricketers [21 | 28] Inquisitors,932,Automobiles,TYTP RS,TOYOTA PRIUS,[],[],,,,,4
3341,246,S13E07: Cricketers [21 | 28] Inquisitors,933,Films with transport in the title,S NK SNP LN,SNAKES ON A PLANE,[603],[],215,Inquisitors,,,1
3342,246,S13E07: Cricketers [21 | 28] Inquisitors,933,Films with transport in the title,MRD RNT HRNTXP RSS,MURDER ON THE ORIENT EXPRESS,[602],[],215,Inquisitors,,,2
3343,246,S13E07: Cricketers [21 | 28] Inquisitors,933,Films with transport in the title,CR S,CARS,[601],[],215,Inquisitors,,,3
3344,246,S13E07: Cricketers [21 | 28] Inquisitors,933,Films with transport in the title,THB TT HTRC KD,THE BOAT THAT ROCKED,[],[602],,,215,Inquisitors,4
3345,247,S13E08: Wanderers [26 | 19] Pedagogues,934,Comic book characters and their alter egos,SP R MNN DC LRKK NT,SUPERMAN AND CLARK KENT,[607],[],217,Pedagogues,,,1
3346,247,S13E08: Wanderers [26 | 19] Pedagogues,934,Comic book characters and their alter egos,R NM NN DTN YST RK,IRON MAN AND TONY STARK,[607],[],217,Pedagogues,,,2
3347,247,S13E08: Wanderers [26 | 19] Pedagogues,934,Comic book characters and their alter egos,BL DND RCB R KS,BLADE AND ERIC BROOKS,[],[607],,,217,Pedagogues,3
3348,247,S13E08: Wanderers [26 | 19] Pedagogues,934,Comic book characters and their alter egos,CP TNM RC NDS TV RGR S,CAPTAIN AMERICA AND STEVE ROGERS,[607],[],217,Pedagogues,,,4
3349,247,S13E08: Wanderers [26 | 19] Pedagogues,935,US State mottos,NG DWT RST,IN GOD WE TRUST,[607],[],217,Pedagogues,,,1
3350,247,S13E08: Wanderers [26 | 19] Pedagogues,935,US State mottos,NR THT THF TR,NORTH TO THE FUTURE,[],[],,,,,2
3351,247,S13E08: Wanderers [26 | 19] Pedagogues,935,US State mottos,LVF RR D,LIVE FREE OR DIE,[607],[],217,Pedagogues,,,3
3352,247,S13E08: Wanderers [26 | 19] Pedagogues,935,US State mottos,QL RG HTS,EQUAL RIGHTS,[604],[],216,Wanderers,,,4
3353,247,S13E08: Wanderers [26 | 19] Pedagogues,936,Vegetarian dishes,NTR ST,NUT ROAST,[605],[],216,Wanderers,,,1
3354,247,S13E08: Wanderers [26 | 19] Pedagogues,936,Vegetarian dishes,TFS TRF RY,TOFU STIR-FRY,[607],[],217,Pedagogues,,,2
3355,247,S13E08: Wanderers [26 | 19] Pedagogues,936,Vegetarian dishes,FL FLW RP,FALAFEL WRAP,[607],[],217,Pedagogues,,,3
3356,247,S13E08: Wanderers [26 | 19] Pedagogues,936,Vegetarian dishes,BL DG GNDS LDRS,BOILED EGG AND SOLDIERS,[604],[],216,Wanderers,,,4
3357,247,S13E08: Wanderers [26 | 19] Pedagogues,937,Works of Samuel Taylor Coleridge,KB LKH N,KUBLA KHAN,[],[],,,,,1
3358,248,S13E09: Disparates [13 | 20] Beaks,938,Things that can be purple,PT TS,POTATOES,[615],[],219,Beaks,,,1
3359,248,S13E09: Disparates [13 | 20] Beaks,938,Things that can be purple,P RS,PROSE (accepted PEARS),[615],[612],219,Beaks,218,Disparates,2
3360,248,S13E09: Disparates [13 | 20] Beaks,938,Things that can be purple,JN NYJS PHST TR,JENNY JOSEPH'S ATTIRE,[],[],,,,,3
3361,248,S13E09: Disparates [13 | 20] Beaks,938,Things that can be purple,TY RNDY,TYRIAN DYE,[],[],,,,,4
3362,248,S13E09: Disparates [13 | 20] Beaks,939,Full names of fictional characters,JM STBR SKR K,JAMES TIBERIUS KIRK,[613],[],219,Beaks,,,1
3363,248,S13E09: Disparates [13 | 20] Beaks,939,Full names of fictional characters,CH ND LRMR LBNG,CHANDLER MURIEL BING,[613],[],219,Beaks,,,2
3364,248,S13E09: Disparates [13 | 20] Beaks,939,Full names of fictional characters,DNL DFN TLR YDCK,DONALD FAUNTLEROY DUCK,[615],[],219,Beaks,,,3
3365,248,S13E09: Disparates [13 | 20] Beaks,939,Full names of fictional characters,BRT RMWL BRF RCWSTR,BERTRAM WILBERFORCE WOOSTER,[615],[],219,Beaks,,,4
3366,248,S13E09: Disparates [13 | 20] Beaks,940,2016 dictionary additions,CL CKJ CKN G,CLICKJACKING,[],[],,,,,1
3367,249,S13E10: Dandies [25 | 9] Gaffers,941,Names and phrases including golf clubs,JRM YRNS,JEREMY IRONS,[618],[],220,Dandies,,,1
3368,249,S13E10: Dandies [25 | 9] Gaffers,941,Names and phrases including golf clubs,PT TWD GS,POTATO WEDGES,[],[618],,,220,Dandies,2
3369,249,S13E10: Dandies [25 | 9] Gaffers,941,Names and phrases including golf clubs,BC KSTD RVRS,BACKSEAT DRIVERS,[618],[],220,Dandies,,,3
3370,249,S13E10: Dandies [25 | 9] Gaffers,941,Names and phrases including golf clubs,T GRW DS,TIGER WOODS,[620],[],221,Gaffers,,,4
3371,249,S13E10: Dandies [25 | 9] Gaffers,942,Things a teacher might say,WH RSY RH MWR K,WHERE IS YOUR HOMEWORK?,[616],[],220,Dandies,,,1
3372,249,S13E10: Dandies [25 | 9] Gaffers,942,Things a teacher might say,T SY RWN T MYR WST NG,IT'S YOUR OWN TIME YOU'RE WASTING,[],[],,,,,2
3373,249,S13E10: Dandies [25 | 9] Gaffers,942,Things a teacher might say,S MFT RC LSS,SEE ME AFTER CLASS,[617],[],220,Dandies,,,3
3374,249,S13E10: Dandies [25 | 9] Gaffers,942,Things a teacher might say,S TPR PR LY,SIT PROPERLY,[620],[],221,Gaffers,,,4
3375,249,S13E10: Dandies [25 | 9] Gaffers,943,Business specialist newspapers,FNN CLT MS,FINANCIAL TIMES,[617],[],220,Dandies,,,1
3376,249,S13E10: Dandies [25 | 9] Gaffers,943,Business specialist newspapers,T HWL LST RTJ RNL,THE WALL STREET JOURNAL,[617],[],220,Dandies,,,2
3377,249,S13E10: Dandies [25 | 9] Gaffers,943,Business specialist newspapers,HND LSB LTT,HANDELSBLATT,[621],[],221,Gaffers,,,3
3378,249,S13E10: Dandies [25 | 9] Gaffers,943,Business specialist newspapers,CT YM,CITY AM,[],[621],,,221,Gaffers,4
3379,250,S13E11: Arrowheads [22 | 15] Wombles,944,Things that can be cracked,S ML,(A) SMILE,[623],[],222,Arrowheads,,,1
3380,250,S13E11: Arrowheads [22 | 15] Wombles,944,Things that can be cracked,LBS TRS HLL,(A) LOBSTER SHELL,[625],[],223,Wombles,,,2
3381,250,S13E11: Arrowheads [22 | 15] Wombles,944,Things that can be cracked,CD,(A) CODE,[626],[],223,Wombles,,,3
3382,250,S13E11: Arrowheads [22 | 15] Wombles,944,Things that can be cracked,B LCK PPP R,BLACK PEPPER,[626],[],223,Wombles,,,4
3383,250,S13E11: Arrowheads [22 | 15] Wombles,945,Dickens novels with changed word order,TM SHRD,TIMES HARD,[623],[],222,Arrowheads,,,1
3384,250,S13E11: Arrowheads [22 | 15] Wombles,945,Dickens novels with changed word order,SNN DD MBY,SON AND DOMBEY,[623],[625],222,Arrowheads,223,Wombles,2
3385,250,S13E11: Arrowheads [22 | 15] Wombles,945,Dickens novels with changed word order,RFRNDM TL,OUR FRIEND MUTUAL,[],[],,,,,3
3386,250,S13E11: Arrowheads [22 | 15] Wombles,945,Dickens novels with changed word order,THD RDFD WNM YST RY,THE DROOD OF EDWIN MYSTERY,[623],[],222,Arrowheads,,,4
